NAME,B19113A_001E,state,county,year
"St. Mary's County, Maryland",105042.0,24,037,2015
"Somerset County, Maryland",56234.0,24,039,2015
"Talbot County, Maryland",78866.0,24,041,2015
"Washington County, Maryland",69661.0,24,043,2015
"Wicomico County, Maryland",70556.0,24,045,2015
"Worcester County, Maryland",73251.0,24,047,2015
"Baltimore city, Maryland",84939.0,24,510,2015
"Barnstable County, Massachusetts",82050.0,25,001,2015
"Berkshire County, Massachusetts",68520.0,25,003,2015
"Bristol County, Massachusetts",77137.0,25,005,2015
"Dukes County, Massachusetts",90811.0,25,007,2015
"Essex County, Massachusetts",95905.0,25,009,2015
"Franklin County, Massachusetts",71392.0,25,011,2015
"Hampden County, Massachusetts",70709.0,25,013,2015
"Hampshire County, Massachusetts",83482.0,25,015,2015
"Middlesex County, Massachusetts",113392.0,25,017,2015
"Nantucket County, Massachusetts",111451.0,25,019,2015
"Norfolk County, Massachusetts",117987.0,25,021,2015
"Plymouth County, Massachusetts",98236.0,25,023,2015
"Suffolk County, Massachusetts",86062.0,25,025,2015
"Worcester County, Massachusetts",86305.0,25,027,2015
"Alcona County, Michigan",47798.0,26,001,2015
"Alger County, Michigan",52083.0,26,003,2015
"Allegan County, Michigan",62162.0,26,005,2015
"Alpena County, Michigan",48164.0,26,007,2015
"Antrim County, Michigan",55384.0,26,009,2015
"Arenac County, Michigan",46293.0,26,011,2015
"Baraga County, Michigan",52630.0,26,013,2015
"Barry County, Michigan",64874.0,26,015,2015
"Bay County, Michigan",58380.0,26,017,2015
"Benzie County, Michigan",56977.0,26,019,2015
"Berrien County, Michigan",63548.0,26,021,2015
"Branch County, Michigan",54426.0,26,023,2015
"Calhoun County, Michigan",56515.0,26,025,2015
"Cass County, Michigan",58302.0,26,027,2015
"Charlevoix County, Michigan",60383.0,26,029,2015
"Cheboygan County, Michigan",48083.0,26,031,2015
"Chippewa County, Michigan",54276.0,26,033,2015
"Clare County, Michigan",40075.0,26,035,2015
"Clinton County, Michigan",75199.0,26,037,2015
"Crawford County, Michigan",53180.0,26,039,2015
"Delta County, Michigan",55124.0,26,041,2015
"Dickinson County, Michigan",53885.0,26,043,2015
"Eaton County, Michigan",68277.0,26,045,2015
"Emmet County, Michigan",65218.0,26,047,2015
"Genesee County, Michigan",58731.0,26,049,2015
"Gladwin County, Michigan",47538.0,26,051,2015
"Gogebic County, Michigan",50079.0,26,053,2015
"Grand Traverse County, Michigan",67040.0,26,055,2015
"Gratiot County, Michigan",52190.0,26,057,2015
"Hillsdale County, Michigan",51250.0,26,059,2015
"Houghton County, Michigan",56170.0,26,061,2015
"Huron County, Michigan",53664.0,26,063,2015
"Ingham County, Michigan",68309.0,26,065,2015
"Ionia County, Michigan",58527.0,26,067,2015
"Iosco County, Michigan",46168.0,26,069,2015
"Iron County, Michigan",47258.0,26,071,2015
"Isabella County, Michigan",57204.0,26,073,2015
"Jackson County, Michigan",60518.0,26,075,2015
"Kalamazoo County, Michigan",68339.0,26,077,2015
"Kalkaska County, Michigan",48104.0,26,079,2015
"Kent County, Michigan",70034.0,26,081,2015
"Keweenaw County, Michigan",44643.0,26,083,2015
"Lake County, Michigan",40456.0,26,085,2015
"Lapeer County, Michigan",61716.0,26,087,2015
"Leelanau County, Michigan",69375.0,26,089,2015
"Lenawee County, Michigan",60065.0,26,091,2015
"Livingston County, Michigan",85689.0,26,093,2015
"Luce County, Michigan",48125.0,26,095,2015
"Mackinac County, Michigan",49702.0,26,097,2015
"Macomb County, Michigan",71294.0,26,099,2015
"Manistee County, Michigan",50861.0,26,101,2015
"Marquette County, Michigan",61080.0,26,103,2015
"Mason County, Michigan",51598.0,26,105,2015
"Mecosta County, Michigan",54033.0,26,107,2015
"Menominee County, Michigan",51746.0,26,109,2015
"Midland County, Michigan",66765.0,26,111,2015
"Missaukee County, Michigan",48337.0,26,113,2015
"Monroe County, Michigan",68308.0,26,115,2015
"Montcalm County, Michigan",49387.0,26,117,2015
"Montmorency County, Michigan",41609.0,26,119,2015
"Muskegon County, Michigan",56566.0,26,121,2015
"Newaygo County, Michigan",51883.0,26,123,2015
"Oakland County, Michigan",91397.0,26,125,2015
"Oceana County, Michigan",49588.0,26,127,2015
"Ogemaw County, Michigan",44192.0,26,129,2015
"Ontonagon County, Michigan",45638.0,26,131,2015
"Osceola County, Michigan",47081.0,26,133,2015
"Oscoda County, Michigan",42817.0,26,135,2015
"Otsego County, Michigan",57847.0,26,137,2015
"Ottawa County, Michigan",72398.0,26,139,2015
"Presque Isle County, Michigan",49788.0,26,141,2015
"Roscommon County, Michigan",42150.0,26,143,2015
"Saginaw County, Michigan",60869.0,26,145,2015
"St. Clair County, Michigan",62999.0,26,147,2015
"St. Joseph County, Michigan",53015.0,26,149,2015
"Sanilac County, Michigan",51162.0,26,151,2015
"Schoolcraft County, Michigan",48434.0,26,153,2015
"Shiawassee County, Michigan",57117.0,26,155,2015
"Tuscola County, Michigan",52845.0,26,157,2015
"Van Buren County, Michigan",56719.0,26,159,2015
"Washtenaw County, Michigan",94839.0,26,161,2015
"Wayne County, Michigan",68895.0,26,163,2015
"Wexford County, Michigan",49059.0,26,165,2015
"Aitkin County, Minnesota",53789.0,27,001,2015
"Anoka County, Minnesota",86741.0,27,003,2015
"Becker County, Minnesota",65466.0,27,005,2015
"Beltrami County, Minnesota",61460.0,27,007,2015
"Benton County, Minnesota",65773.0,27,009,2015
"Big Stone County, Minnesota",61467.0,27,011,2015
"Blue Earth County, Minnesota",73552.0,27,013,2015
"Brown County, Minnesota",67315.0,27,015,2015
"Carlton County, Minnesota",67635.0,27,017,2015
"Carver County, Minnesota",102696.0,27,019,2015
"Cass County, Minnesota",57830.0,27,021,2015
"Chippewa County, Minnesota",64619.0,27,023,2015
"Chisago County, Minnesota",80602.0,27,025,2015
"Clay County, Minnesota",75006.0,27,027,2015
"Clearwater County, Minnesota",55256.0,27,029,2015
"Cook County, Minnesota",65801.0,27,031,2015
"Cottonwood County, Minnesota",59296.0,27,033,2015
"Crow Wing County, Minnesota",61284.0,27,035,2015
"Dakota County, Minnesota",95969.0,27,037,2015
"Dodge County, Minnesota",78763.0,27,039,2015
"Douglas County, Minnesota",67875.0,27,041,2015
"Faribault County, Minnesota",59172.0,27,043,2015
"Fillmore County, Minnesota",66758.0,27,045,2015
"Freeborn County, Minnesota",59890.0,27,047,2015
"Goodhue County, Minnesota",73890.0,27,049,2015
"Grant County, Minnesota",61667.0,27,051,2015
"Hennepin County, Minnesota",98913.0,27,053,2015
"Houston County, Minnesota",64964.0,27,055,2015
"Hubbard County, Minnesota",59966.0,27,057,2015
"Isanti County, Minnesota",71370.0,27,059,2015
"Itasca County, Minnesota",57024.0,27,061,2015
"Jackson County, Minnesota",66325.0,27,063,2015
"Kanabec County, Minnesota",56843.0,27,065,2015
"Kandiyohi County, Minnesota",68141.0,27,067,2015
"Kittson County, Minnesota",67269.0,27,069,2015
"Koochiching County, Minnesota",58601.0,27,071,2015
"Lac qui Parle County, Minnesota",65000.0,27,073,2015
"Lake County, Minnesota",61306.0,27,075,2015
"Lake of the Woods County, Minnesota",62554.0,27,077,2015
"Le Sueur County, Minnesota",73355.0,27,079,2015
"Lincoln County, Minnesota",65102.0,27,081,2015
"Lyon County, Minnesota",73998.0,27,083,2015
"McLeod County, Minnesota",68617.0,27,085,2015
"Mahnomen County, Minnesota",60000.0,27,087,2015
"Marshall County, Minnesota",66382.0,27,089,2015
"Martin County, Minnesota",62372.0,27,091,2015
"Meeker County, Minnesota",68089.0,27,093,2015
"Mille Lacs County, Minnesota",58765.0,27,095,2015
"Morrison County, Minnesota",62408.0,27,097,2015
"Mower County, Minnesota",66159.0,27,099,2015
"Murray County, Minnesota",67790.0,27,101,2015
"Nicollet County, Minnesota",74416.0,27,103,2015
"Nobles County, Minnesota",61702.0,27,105,2015
"Norman County, Minnesota",62861.0,27,107,2015
"Olmsted County, Minnesota",87579.0,27,109,2015
"Otter Tail County, Minnesota",66058.0,27,111,2015
"Pennington County, Minnesota",65101.0,27,113,2015
"Pine County, Minnesota",54645.0,27,115,2015
"Pipestone County, Minnesota",58390.0,27,117,2015
"Polk County, Minnesota",73167.0,27,119,2015
"Pope County, Minnesota",66946.0,27,121,2015
"Ramsey County, Minnesota",85359.0,27,123,2015
"Red Lake County, Minnesota",66429.0,27,125,2015
"Redwood County, Minnesota",62392.0,27,127,2015
"Renville County, Minnesota",65576.0,27,129,2015
"Rice County, Minnesota",74858.0,27,131,2015
"Rock County, Minnesota",63534.0,27,133,2015
"Roseau County, Minnesota",64170.0,27,135,2015
"St. Louis County, Minnesota",66451.0,27,137,2015
"Scott County, Minnesota",101236.0,27,139,2015
"Sherburne County, Minnesota",83978.0,27,141,2015
"Sibley County, Minnesota",67022.0,27,143,2015
"Stearns County, Minnesota",72291.0,27,145,2015
"Steele County, Minnesota",74987.0,27,147,2015
"Stevens County, Minnesota",72299.0,27,149,2015
"Swift County, Minnesota",62243.0,27,151,2015
"Todd County, Minnesota",57110.0,27,153,2015
"Traverse County, Minnesota",66375.0,27,155,2015
"Wabasha County, Minnesota",68781.0,27,157,2015
"Wadena County, Minnesota",52452.0,27,159,2015
"Waseca County, Minnesota",70600.0,27,161,2015
"Washington County, Minnesota",98872.0,27,163,2015
"Watonwan County, Minnesota",61709.0,27,165,2015
"Wilkin County, Minnesota",67283.0,27,167,2015
"Winona County, Minnesota",70182.0,27,169,2015
"Wright County, Minnesota",83299.0,27,171,2015
"Yellow Medicine County, Minnesota",62987.0,27,173,2015
"Adams County, Mississippi",60666.0,28,001,2015
"Alcorn County, Mississippi",46744.0,28,003,2015
"Amite County, Mississippi",48942.0,28,005,2015
"Attala County, Mississippi",53969.0,28,007,2015
"Benton County, Mississippi",47168.0,28,009,2015
"Bolivar County, Mississippi",70536.0,28,011,2015
"Calhoun County, Mississippi",44273.0,28,013,2015
"Carroll County, Mississippi",57533.0,28,015,2015
"Chickasaw County, Mississippi",47260.0,28,017,2015
"Choctaw County, Mississippi",55938.0,28,019,2015
"Claiborne County, Mississippi",63750.0,28,021,2015
"Clarke County, Mississippi",57835.0,28,023,2015
"Clay County, Mississippi",70893.0,28,025,2015
"Coahoma County, Mississippi",67384.0,28,027,2015
"Copiah County, Mississippi",64455.0,28,029,2015
"Covington County, Mississippi",50375.0,28,031,2015
"DeSoto County, Mississippi",73412.0,28,033,2015
"Forrest County, Mississippi",60681.0,28,035,2015
"Franklin County, Mississippi",57230.0,28,037,2015
"George County, Mississippi",61348.0,28,039,2015
"Greene County, Mississippi",53607.0,28,041,2015
"Grenada County, Mississippi",55802.0,28,043,2015
"Hancock County, Mississippi",54345.0,28,045,2015
"Harrison County, Mississippi",55837.0,28,047,2015
"Hinds County, Mississippi",77288.0,28,049,2015
"Holmes County, Mississippi",45800.0,28,051,2015
"Humphreys County, Mississippi",45848.0,28,053,2015
"Issaquena County, Mississippi",47917.0,28,055,2015
"Itawamba County, Mississippi",47470.0,28,057,2015
"Jackson County, Mississippi",64357.0,28,059,2015
"Jasper County, Mississippi",46442.0,28,061,2015
"Jefferson County, Mississippi",71563.0,28,063,2015
"Jefferson Davis County, Mississippi",44741.0,28,065,2015
"Jones County, Mississippi",51781.0,28,067,2015
"Kemper County, Mississippi",48931.0,28,069,2015
"Lafayette County, Mississippi",71777.0,28,071,2015
"Lamar County, Mississippi",70465.0,28,073,2015
"Lauderdale County, Mississippi",65329.0,28,075,2015
"Lawrence County, Mississippi",52341.0,28,077,2015
"Leake County, Mississippi",48681.0,28,079,2015
"Lee County, Mississippi",60946.0,28,081,2015
"Leflore County, Mississippi",58917.0,28,083,2015
"Lincoln County, Mississippi",50029.0,28,085,2015
"Lowndes County, Mississippi",68934.0,28,087,2015
"Madison County, Mississippi",101045.0,28,089,2015
"Marion County, Mississippi",47167.0,28,091,2015
"Marshall County, Mississippi",51709.0,28,093,2015
"Monroe County, Mississippi",51972.0,28,095,2015
"Montgomery County, Mississippi",61071.0,28,097,2015
"Neshoba County, Mississippi",50728.0,28,099,2015
"Newton County, Mississippi",55374.0,28,101,2015
"Noxubee County, Mississippi",49536.0,28,103,2015
"Oktibbeha County, Mississippi",80326.0,28,105,2015
"Panola County, Mississippi",61917.0,28,107,2015
"Pearl River County, Mississippi",52689.0,28,109,2015
"Perry County, Mississippi",46580.0,28,111,2015
"Pike County, Mississippi",54386.0,28,113,2015
"Pontotoc County, Mississippi",55144.0,28,115,2015
"Prentiss County, Mississippi",43294.0,28,117,2015
"Quitman County, Mississippi",52917.0,28,119,2015
"Rankin County, Mississippi",73373.0,28,121,2015
"Scott County, Mississippi",52083.0,28,123,2015
"Sharkey County, Mississippi",71292.0,28,125,2015
"Simpson County, Mississippi",47849.0,28,127,2015
"Smith County, Mississippi",51024.0,28,129,2015
"Stone County, Mississippi",52307.0,28,131,2015
"Sunflower County, Mississippi",62353.0,28,133,2015
"Tallahatchie County, Mississippi",57525.0,28,135,2015
"Tate County, Mississippi",62250.0,28,137,2015
"Tippah County, Mississippi",48477.0,28,139,2015
"Tishomingo County, Mississippi",43351.0,28,141,2015
"Tunica County, Mississippi",53477.0,28,143,2015
"Union County, Mississippi",46479.0,28,145,2015
"Walthall County, Mississippi",56154.0,28,147,2015
"Warren County, Mississippi",69846.0,28,149,2015
"Washington County, Mississippi",57393.0,28,151,2015
"Wayne County, Mississippi",67607.0,28,153,2015
"Webster County, Mississippi",54003.0,28,155,2015
"Wilkinson County, Mississippi",51806.0,28,157,2015
"Winston County, Mississippi",54037.0,28,159,2015
"Yalobusha County, Mississippi",51277.0,28,161,2015
"Yazoo County, Mississippi",52712.0,28,163,2015
"Adair County, Missouri",57799.0,29,001,2015
"Andrew County, Missouri",70446.0,29,003,2015
"Atchison County, Missouri",57781.0,29,005,2015
"Audrain County, Missouri",54877.0,29,007,2015
"Barry County, Missouri",49630.0,29,009,2015
"Barton County, Missouri",46869.0,29,011,2015
"Bates County, Missouri",54785.0,29,013,2015
"Benton County, Missouri",41978.0,29,015,2015
"Bollinger County, Missouri",48514.0,29,017,2015
"Boone County, Missouri",75675.0,29,019,2015
"Buchanan County, Missouri",60254.0,29,021,2015
"Butler County, Missouri",45817.0,29,023,2015
"Caldwell County, Missouri",54809.0,29,025,2015
"Callaway County, Missouri",58692.0,29,027,2015
"Camden County, Missouri",53142.0,29,029,2015
"Cape Girardeau County, Missouri",62088.0,29,031,2015
"Carroll County, Missouri",56200.0,29,033,2015
"Carter County, Missouri",46629.0,29,035,2015
"Cass County, Missouri",70732.0,29,037,2015
"Cedar County, Missouri",41180.0,29,039,2015
"Chariton County, Missouri",51364.0,29,041,2015
"Christian County, Missouri",60680.0,29,043,2015
"Clark County, Missouri",56099.0,29,045,2015
"Clay County, Missouri",77521.0,29,047,2015
"Clinton County, Missouri",64988.0,29,049,2015
"Cole County, Missouri",70124.0,29,051,2015
"Cooper County, Missouri",58733.0,29,053,2015
"Crawford County, Missouri",45716.0,29,055,2015
"Dade County, Missouri",46071.0,29,057,2015
"Dallas County, Missouri",42834.0,29,059,2015
"Daviess County, Missouri",50369.0,29,061,2015
"DeKalb County, Missouri",54828.0,29,063,2015
"Dent County, Missouri",43208.0,29,065,2015
"Douglas County, Missouri",37820.0,29,067,2015
"Dunklin County, Missouri",40608.0,29,069,2015
"Franklin County, Missouri",60779.0,29,071,2015
"Gasconade County, Missouri",55541.0,29,073,2015
"Gentry County, Missouri",52244.0,29,075,2015
"Greene County, Missouri",55888.0,29,077,2015
"Grundy County, Missouri",50120.0,29,079,2015
"Harrison County, Missouri",50000.0,29,081,2015
"Henry County, Missouri",52011.0,29,083,2015
"Hickory County, Missouri",39449.0,29,085,2015
"Holt County, Missouri",54609.0,29,087,2015
"Howard County, Missouri",60000.0,29,089,2015
"Howell County, Missouri",42769.0,29,091,2015
"Iron County, Missouri",44698.0,29,093,2015
"Jackson County, Missouri",71252.0,29,095,2015
"Jasper County, Missouri",52887.0,29,097,2015
"Jefferson County, Missouri",65003.0,29,099,2015
"Johnson County, Missouri",62210.0,29,101,2015
"Knox County, Missouri",50652.0,29,103,2015
"Laclede County, Missouri",46192.0,29,105,2015
"Lafayette County, Missouri",64425.0,29,107,2015
"Lawrence County, Missouri",48647.0,29,109,2015
"Lewis County, Missouri",54508.0,29,111,2015
"Lincoln County, Missouri",60912.0,29,113,2015
"Linn County, Missouri",46927.0,29,115,2015
"Livingston County, Missouri",55933.0,29,117,2015
"McDonald County, Missouri",44882.0,29,119,2015
"Macon County, Missouri",50023.0,29,121,2015
"Madison County, Missouri",43134.0,29,123,2015
"Maries County, Missouri",52722.0,29,125,2015
"Marion County, Missouri",53591.0,29,127,2015
"Mercer County, Missouri",51094.0,29,129,2015
"Miller County, Missouri",48072.0,29,131,2015
"Mississippi County, Missouri",42163.0,29,133,2015
"Moniteau County, Missouri",58933.0,29,135,2015
"Monroe County, Missouri",54783.0,29,137,2015
"Montgomery County, Missouri",50171.0,29,139,2015
"Morgan County, Missouri",46004.0,29,141,2015
"New Madrid County, Missouri",47405.0,29,143,2015
"Newton County, Missouri",51217.0,29,145,2015
"Nodaway County, Missouri",52548.0,29,147,2015
"Oregon County, Missouri",41043.0,29,149,2015
"Queens County, New York",71929.0,36,081,2015
"Rensselaer County, New York",80260.0,36,083,2015
"Richmond County, New York",92160.0,36,085,2015
"Rockland County, New York",104535.0,36,087,2015
"St. Lawrence County, New York",54681.0,36,089,2015
"Saratoga County, New York",87413.0,36,091,2015
"Schenectady County, New York",81602.0,36,093,2015
"Schoharie County, New York",64364.0,36,095,2015
"Schuyler County, New York",61444.0,36,097,2015
"Seneca County, New York",64826.0,36,099,2015
"Steuben County, New York",56842.0,36,101,2015
"Suffolk County, New York",107302.0,36,103,2015
"Sullivan County, New York",64822.0,36,105,2015
"Tioga County, New York",68807.0,36,107,2015
"Tompkins County, New York",76622.0,36,109,2015
"Ulster County, New York",78853.0,36,111,2015
"Warren County, New York",69343.0,36,113,2015
"Washington County, New York",61371.0,36,115,2015
"Wayne County, New York",63248.0,36,117,2015
"Westchester County, New York",128701.0,36,119,2015
"Wyoming County, New York",64252.0,36,121,2015
"Yates County, New York",61734.0,36,123,2015
"Alamance County, North Carolina",61060.0,37,001,2015
"Alexander County, North Carolina",50539.0,37,003,2015
"Alleghany County, North Carolina",45806.0,37,005,2015
